,lat,lon,minutes_remaining,period,playoffs,shot_distance,shot_made_flag
25813,34.0473,-118.0278,6,1,0,24,1.0
25823,33.8323,-118.1318,0,2,0,25,0.0
25827,33.8203,-118.1618,5,3,0,24,0.0
25828,33.7853,-118.2618,4,3,0,25,0.0
25839,33.8053,-118.1548,2,2,0,26,0.0
25840,33.7833,-118.3328,11,3,0,26,1.0
25841,33.7833,-118.2068,10,3,0,26,1.0
25845,33.7663,-118.2968,0,3,0,27,0.0
25857,33.8783,-118.0798,6,1,0,25,0.0
25864,33.8263,-118.3848,1,2,0,24,0.0
25887,33.8843,-118.4858,4,1,0,26,0.0
25915,33.9083,-118.0648,0,2,0,24,0.0
25919,33.8353,-118.4278,3,3,0,26,0.0
25925,33.8633,-118.0988,8,4,0,24,0.0
25927,33.8353,-118.4638,3,4,0,28,1.0
25955,33.8053,-118.1698,2,1,0,25,0.0
25959,33.8113,-118.1698,0,1,0,25,1.0
25966,33.8353,-118.4408,4,3,0,27,0.0
25977,33.8223,-118.3828,3,2,0,24,1.0
25982,33.8153,-118.3828,3,3,0,25,0.0
25990,33.8023,-118.2878,0,1,0,24,0.0
26029,33.9293,-118.4898,10,3,0,24,0.0
26031,33.7943,-118.3398,4,3,0,25,0.0
26076,33.7213,-118.3608,0,2,0,33,0.0
26081,34.0233,-118.5118,2,3,0,24,0.0
26093,33.8223,-118.1698,6,1,0,24,0.0
26096,33.8563,-118.4468,0,1,0,25,0.0
26108,33.7833,-118.2558,3,3,0,26,0.0
26134,33.8223,-118.3978,2,3,0,25,1.0
26140,33.8003,-118.1548,11,2,0,26,0.0
26142,33.8283,-118.1338,1,2,0,25,0.0
26149,33.7903,-118.2128,7,3,0,26,0.0
26156,33.7773,-118.2498,9,4,0,26,0.0
26157,33.8303,-118.0988,9,1,0,27,1.0
26160,33.8263,-118.3788,1,1,0,24,0.0
26162,33.5793,-118.1468,0,1,0,48,0.0
26166,33.7853,-118.1958,1,3,0,26,0.0
26175,33.8263,-118.3868,0,4,0,24,0.0
26195,33.8653,-118.1058,0,5,0,24,1.0
26196,33.9743,-118.5068,0,5,0,24,1.0
26197,33.8113,-118.1138,0,5,0,28,0.0
26217,33.8253,-118.3998,2,4,1,25,1.0
26227,33.8653,-118.0938,5,4,1,25,0.0
26228,33.8253,-118.1528,4,4,1,24,1.0
26229,33.8033,-118.2518,10,1,1,24,0.0
26251,33.8443,-118.1168,5,4,1,25,0.0
26252,33.7973,-118.2858,7,1,1,24,0.0
26282,33.8373,-118.4298,11,2,1,26,0.0
26291,33.8483,-118.4208,10,4,1,24,0.0
26304,33.7973,-118.2518,8,3,1,24,0.0
26335,33.8813,-118.0768,1,3,1,25,1.0
26378,33.7993,-118.2778,3,4,1,24,1.0
26379,33.7933,-118.2778,0,4,1,25,0.0
26387,34.0083,-118.0438,9,2,1,22,0.0
26391,33.8773,-118.0878,0,2,1,24,0.0
26399,33.9343,-118.0518,7,4,1,24,0.0
26403,33.8033,-118.2858,1,4,1,24,1.0
26404,33.7973,-118.3788,11,1,1,26,1.0
26424,33.8253,-118.1528,11,4,1,24,0.0
26428,34.0593,-118.4988,5,4,1,22,1.0
26429,33.9263,-118.4988,4,4,1,25,0.0
26434,33.8273,-118.4078,10,2,1,25,1.0
26437,33.8163,-118.3728,4,2,1,25,0.0
26448,33.9263,-118.0518,5,4,1,24,0.0
26492,33.8483,-118.1148,10,4,1,24,0.0
26493,33.9323,-118.0518,9,4,1,24,1.0
26510,33.8253,-118.4108,0,2,1,26,0.0
26515,33.8033,-118.1318,7,3,1,27,0.0
26529,33.7873,-118.2688,0,1,1,25,0.0
26537,33.7703,-118.2118,1,4,1,28,0.0
26543,33.8143,-118.1468,3,2,1,26,1.0
26555,34.0693,-118.0388,8,4,1,23,1.0
26560,33.8443,-118.4378,2,1,1,26,1.0
26561,34.0183,-118.0418,2,1,1,22,1.0
26563,33.8313,-118.1338,0,1,1,25,0.0
26565,33.8313,-118.4078,9,2,1,25,0.0
26567,33.8143,-118.4018,2,2,1,26,0.0
26573,33.8253,-118.1198,6,3,1,26,0.0
26581,33.8333,-118.1358,7,4,1,24,0.0
26586,34.0593,-118.0418,5,1,1,22,1.0
26593,33.7913,-118.3538,8,2,1,26,0.0
26600,33.8143,-118.1198,2,3,1,27,0.0
26613,33.8063,-118.2348,2,2,1,24,1.0
26620,33.9363,-118.4908,5,4,1,24,1.0
26622,33.8813,-118.4548,2,4,1,24,0.0
26623,33.8163,-118.3918,0,4,1,25,1.0
26630,33.8143,-118.3808,3,2,1,25,0.0
26637,33.7233,-118.1068,0,3,1,36,0.0
26639,33.8653,-118.0788,3,4,1,26,0.0
26666,33.7913,-118.3448,0,4,1,26,0.0
26684,33.8103,-118.3578,2,2,1,25,0.0
26707,33.8033,-118.2588,5,2,1,24,0.0
26713,33.8543,-118.4228,3,3,1,24,1.0
26720,33.8483,-118.1128,6,4,1,25,0.0
26721,33.7933,-118.2858,2,4,1,25,1.0
26722,33.8033,-118.1848,2,4,1,25,1.0
26731,33.8203,-118.4018,2,2,1,26,0.0
26763,33.8503,-118.4168,0,3,1,24,0.0
26791,33.9073,-118.0558,0,4,1,25,1.0
26797,33.9173,-118.0558,0,1,1,24,0.0
26804,33.9743,-118.0418,11,4,1,23,0.0
26808,33.7873,-118.2818,7,4,1,25,1.0
26809,33.7913,-118.2418,7,4,1,25,1.0
26810,33.7803,-118.3238,6,4,1,26,0.0
26812,33.8543,-118.1068,4,4,1,25,0.0
26813,33.9873,-118.5008,3,4,1,23,1.0
26829,33.8033,-118.1618,0,2,1,26,0.0
26851,33.8013,-118.2818,2,2,1,24,0.0
26909,33.8033,-118.1868,0,2,1,25,1.0
26914,34.0403,-118.0368,5,3,1,23,1.0
26915,33.7933,-118.2558,3,4,1,25,0.0
26927,33.8253,-118.1278,0,2,1,26,0.0
26946,33.7703,-118.2538,0,4,1,27,1.0
26947,33.7633,-118.3388,0,4,1,28,1.0
26958,33.8203,-118.1618,8,3,1,24,1.0
26961,33.3863,-118.4018,0,3,1,67,0.0
26966,33.8083,-118.3258,4,4,1,24,0.0
26979,33.7933,-118.3028,2,3,1,25,1.0
26980,33.8813,-118.4528,2,3,1,24,0.0
26983,33.7993,-118.1698,9,4,1,26,1.0
26989,33.7943,-118.2008,6,1,1,25,1.0
26991,33.9163,-118.4798,4,1,1,24,0.0
27012,33.8063,-118.1168,8,4,1,28,0.0
27038,33.7943,-118.3498,0,3,1,26,0.0
27039,33.9293,-118.0528,9,4,1,24,1.0
27042,33.8533,-118.0938,4,4,1,25,0.0
27043,33.7873,-118.1848,2,4,1,27,1.0
27057,33.7963,-118.3668,0,2,1,26,0.0
27058,33.9073,-118.4788,0,2,1,24,0.0
27067,34.0293,-118.0338,1,4,1,23,0.0
27074,33.8203,-118.1448,7,1,1,25,0.0
27083,33.8223,-118.1448,9,2,1,25,1.0
27094,33.7843,-118.3008,10,4,1,26,1.0
27106,33.8733,-118.1008,0,1,1,24,0.0
27115,34.0633,-118.0448,7,4,1,22,0.0
27117,33.8683,-118.4378,4,4,1,24,1.0
27129,34.0623,-118.5028,10,3,1,23,1.0
27130,33.8303,-118.1348,9,3,1,25,0.0
27131,33.8323,-118.4468,6,3,1,27,1.0
27132,33.8223,-118.1438,5,3,1,25,0.0
27142,33.9303,-118.4968,6,4,1,25,0.0
27144,33.8193,-118.4008,2,4,1,26,0.0
27157,33.8893,-118.0758,5,2,1,24,1.0
27180,33.8863,-118.0698,1,4,1,25,1.0
27181,33.9323,-118.0378,1,4,1,25,1.0
27182,33.8523,-118.0878,0,4,1,26,0.0
27201,33.7943,-118.2548,5,3,1,25,0.0
27214,33.8783,-118.4618,8,2,1,25,1.0
27218,34.0343,-118.4968,10,3,1,22,1.0
27223,33.8143,-118.1778,11,4,1,24,0.0
27231,33.8113,-118.1578,9,1,1,25,1.0
27235,33.8353,-118.1208,7,1,1,25,0.0
27246,33.7843,-118.2488,4,3,1,26,0.0
27253,33.8703,-118.4698,2,4,1,26,0.0
27270,33.9073,-118.4738,0,3,1,24,1.0
27271,34.0093,-118.0428,0,3,1,22,1.0
27273,33.7893,-118.2728,10,4,1,25,0.0
27276,33.8113,-118.3448,8,4,1,24,0.0
27277,33.8573,-118.4588,8,4,1,26,0.0
27279,34.0523,-118.0378,5,4,1,23,1.0
27280,33.8603,-118.4438,3,4,1,25,1.0
27282,33.8013,-118.1648,2,4,1,26,0.0
27284,33.8753,-118.4558,0,4,1,25,1.0
27289,33.7943,-118.2028,0,1,1,25,1.0
27296,34.0373,-118.5098,0,3,1,24,1.0
27299,33.7813,-118.2308,7,4,1,26,0.0
27307,33.9863,-118.5048,3,3,1,24,1.0
27309,34.0293,-118.0478,1,3,1,22,0.0
27311,33.4333,-118.1298,0,3,1,62,0.0
27322,33.8893,-118.4878,0,4,1,26,0.0
27323,34.0673,-118.5048,10,1,1,23,0.0
27333,34.0273,-118.0468,8,3,1,22,0.0
27339,33.9033,-118.0758,0,3,1,23,1.0
27342,33.7893,-118.2258,2,4,1,25,1.0
27355,33.8573,-118.1058,3,3,1,24,0.0
27356,33.8243,-118.4028,0,3,1,25,0.0
27369,33.8943,-118.0628,11,3,1,25,0.0
27377,33.7833,-118.2588,0,4,1,26,0.0
27384,33.8203,-118.1448,11,1,1,25,0.0
27400,33.9223,-118.4948,1,3,1,25,1.0
27403,33.9393,-118.0448,7,4,1,24,0.0
27404,33.8243,-118.1628,6,4,1,24,0.0
27408,33.8813,-118.0748,4,1,1,25,0.0
27412,33.8613,-118.4328,3,2,1,24,1.0
27415,33.8043,-118.2908,10,3,1,24,1.0
27423,33.8073,-118.2178,1,3,1,24,0.0
27429,33.7833,-118.2188,4,4,1,26,0.0
27430,33.9043,-118.4848,1,4,1,25,0.0
27442,33.8273,-118.4178,0,3,1,26,0.0
27449,33.8193,-118.1418,8,1,1,25,1.0
27450,33.8023,-118.1928,4,1,1,25,1.0
27451,33.8073,-118.1748,0,1,1,25,1.0
27454,34.0533,-118.0378,4,2,1,23,0.0
27456,33.8293,-118.4008,0,2,1,25,0.0
27459,33.9193,-118.0528,4,3,1,25,1.0
27460,34.0573,-118.0398,6,4,1,23,0.0
27461,33.8813,-118.0938,9,1,1,23,1.0
27472,33.8273,-118.4058,0,2,1,25,0.0
27479,33.8713,-118.4568,8,4,1,25,1.0
27495,33.7963,-118.3438,10,2,1,25,0.0
27507,33.3333,-118.2348,0,3,1,71,0.0
27518,34.0723,-118.5068,2,1,1,23,0.0
27522,33.8323,-118.4148,0,2,1,25,0.0
27523,33.8843,-118.4838,0,2,1,26,0.0
27549,33.7123,-118.3778,11,4,1,34,0.0
27565,33.8153,-118.2038,7,2,1,23,0.0
27574,33.8603,-118.0828,0,3,1,26,0.0
27575,33.8713,-118.0778,11,4,1,25,0.0
27576,33.8023,-118.2128,4,4,1,24,0.0
27580,33.8143,-118.1858,0,2,1,24,0.0
27586,33.8113,-118.1878,5,4,1,24,1.0
27587,33.8373,-118.4158,4,4,1,25,1.0
27589,33.8503,-118.4338,1,4,1,25,0.0
27590,33.8063,-118.3218,0,4,1,24,0.0
27597,33.8703,-118.4558,3,2,1,25,1.0
27598,33.8373,-118.1268,0,2,1,25,0.0
27599,33.8253,-118.1568,0,2,1,24,0.0
27603,33.8223,-118.4308,6,3,1,27,0.0
27612,33.8093,-118.3958,3,4,1,26,0.0
27614,33.8573,-118.4378,2,4,1,25,0.0
27617,34.0473,-118.0418,7,1,1,22,1.0
27619,33.8293,-118.1628,0,1,1,24,0.0
27622,34.0273,-118.4998,5,2,1,23,1.0
27623,33.9403,-118.4978,4,2,1,25,1.0
27626,33.7813,-118.2598,0,2,1,26,0.0
27632,33.9983,-118.0478,2,4,1,22,0.0
27633,33.8383,-118.4158,1,4,1,25,0.0
27637,34.0243,-118.0478,4,1,1,22,1.0
27648,34.0373,-118.0418,4,4,1,22,0.0
27652,33.8863,-118.0778,9,1,1,24,0.0
27656,33.5443,-118.4148,0,1,1,52,0.0
27665,33.8893,-118.4868,9,3,1,26,0.0
27674,33.9423,-118.5018,7,4,1,25,0.0
27675,33.8473,-118.4358,6,4,1,25,0.0
27690,33.8023,-118.3368,0,3,1,25,0.0
27691,33.9753,-118.5048,0,3,1,24,0.0
27698,33.8223,-118.4328,1,4,1,27,0.0
27699,33.8293,-118.4238,0,4,1,26,0.0
27700,33.8403,-118.4648,0,4,1,28,1.0
27713,33.7893,-118.3488,0,3,1,26,0.0
27716,33.8273,-118.1138,5,4,1,26,0.0
27717,33.9013,-118.0598,1,4,1,25,0.0
27718,33.9223,-118.4948,11,1,1,25,0.0
27731,34.0453,-118.4998,0,2,1,23,1.0
27740,33.7893,-118.3268,3,4,1,26,0.0
27742,33.7813,-118.1958,0,4,1,27,0.0
27758,33.7893,-118.3498,1,3,1,26,0.0
27763,33.7963,-118.1418,3,4,1,27,0.0
27766,33.8963,-118.0648,2,1,1,25,0.0
27770,34.0133,-118.0298,4,2,1,24,0.0
27775,33.8523,-118.0888,8,4,1,26,0.0
27783,33.8423,-118.4718,0,4,1,28,0.0
27784,33.6773,-118.0528,0,4,1,42,0.0
27788,33.8473,-118.1068,5,1,1,25,1.0
27811,33.8553,-118.4408,2,1,1,25,0.0
27813,33.7503,-118.1088,0,1,1,33,0.0
27817,33.8503,-118.0928,0,2,1,26,0.0
27837,33.8123,-118.1468,0,4,1,26,0.0
27842,33.9853,-118.0348,5,1,1,24,0.0
27848,33.8323,-118.4058,11,3,1,25,0.0
27850,33.8483,-118.1108,0,3,1,25,1.0
27851,33.8123,-118.1138,0,3,1,27,0.0
27852,33.8933,-118.0608,0,3,1,25,0.0
27854,33.8293,-118.1168,10,4,1,26,1.0
27856,33.8383,-118.4518,7,4,1,27,1.0
27857,33.8633,-118.0838,6,4,1,25,0.0
27861,33.8063,-118.1188,0,1,1,28,1.0
27873,33.7743,-118.2158,6,3,1,27,1.0
27874,33.8063,-118.1898,4,3,1,25,0.0
27880,33.9403,-118.5018,5,4,1,25,0.0
27883,34.0323,-118.4998,1,4,1,23,1.0
27890,33.8253,-118.1288,0,5,1,26,1.0
27891,33.8223,-118.4458,0,5,1,28,1.0
27892,33.8503,-118.4698,0,5,1,27,0.0
27894,33.8343,-118.0808,5,1,1,28,0.0
27899,33.8683,-118.4418,7,2,1,24,1.0
27900,33.7913,-118.1008,6,2,1,30,1.0
27902,33.9143,-118.0418,4,2,1,26,0.0
27905,33.8603,-118.0798,0,2,1,26,1.0
27906,33.8343,-118.1218,7,3,1,25,0.0
27907,34.0313,-118.5028,4,3,1,23,0.0
27917,33.9473,-118.0418,0,1,1,24,0.0
27924,33.8783,-118.0778,1,2,1,25,1.0
27925,33.8253,-118.4308,0,2,1,27,1.0
27936,33.8143,-118.4588,3,4,1,29,0.0
27941,33.8173,-118.4098,0,4,1,26,0.0
27943,33.8453,-118.0758,8,1,1,27,1.0
27948,33.8713,-118.4608,0,1,1,25,0.0
27949,33.7913,-118.2728,4,2,1,25,0.0
27960,34.0033,-118.0478,0,1,1,22,1.0
27972,33.8173,-118.1548,10,4,1,25,1.0
27973,33.8253,-118.1168,10,4,1,26,0.0
27982,33.8373,-118.4518,9,1,1,27,1.0
27985,33.8683,-118.4488,5,1,1,25,0.0
27991,33.2713,-118.3668,0,1,1,77,0.0
28000,33.8113,-118.1828,1,3,1,24,0.0
28004,33.7973,-118.1948,5,4,1,25,0.0
28008,33.8863,-118.0598,9,1,1,26,0.0
28011,33.9043,-118.0598,7,1,1,25,0.0
28020,33.8343,-118.4208,2,2,1,25,0.0
28025,33.8343,-118.0628,6,3,1,29,0.0
28034,33.8553,-118.0928,3,4,1,25,1.0
28035,33.8123,-118.3698,3,4,1,25,1.0
28036,33.8583,-118.4748,2,4,1,27,0.0
28038,33.8253,-118.4438,0,4,1,27,0.0
28043,33.8633,-118.4278,3,1,1,24,0.0
28044,33.8433,-118.4568,0,1,1,27,0.0
28045,33.6923,-118.1718,0,1,1,36,0.0
28047,33.8353,-118.4158,7,2,1,25,0.0
28059,33.8403,-118.1108,7,4,1,25,1.0
28074,33.8353,-118.4228,0,1,1,25,1.0
28077,33.8483,-118.1258,2,2,1,24,0.0
28079,33.8073,-118.3648,0,2,1,25,0.0
28080,33.8023,-118.2718,9,3,1,24,1.0
28082,33.8433,-118.1118,7,3,1,25,0.0
28086,33.8143,-118.1488,6,4,1,25,0.0
28087,33.8583,-118.1008,5,4,1,25,1.0
28090,33.8063,-118.1238,2,4,1,27,1.0
28099,33.8433,-118.1028,1,2,1,26,0.0
28105,33.7913,-118.1348,6,3,1,28,0.0
28106,33.8063,-118.3598,4,3,1,25,0.0
28108,33.8753,-118.4698,0,3,1,26,0.0
28109,33.8383,-118.4418,3,4,1,26,0.0
28113,33.8343,-118.4228,4,1,1,25,1.0
28116,33.8433,-118.0908,6,2,1,26,1.0
28121,33.8713,-118.4688,0,2,1,26,0.0
28126,33.7123,-118.4308,3,3,1,36,0.0
28127,33.8833,-118.0698,2,3,1,25,0.0
28139,33.8173,-118.1468,0,1,1,25,1.0
28155,33.8653,-118.4408,1,1,1,24,0.0
28171,33.8573,-118.0958,0,1,1,25,0.0
28173,33.8783,-118.0828,3,2,1,25,0.0
28174,33.8553,-118.4388,10,3,1,25,0.0
28181,33.8403,-118.4158,1,3,1,25,0.0
28187,33.8223,-118.3828,2,4,1,24,0.0
28188,33.8813,-118.4738,0,4,1,26,0.0
28192,33.8533,-118.1038,8,1,1,25,0.0
28197,33.8203,-118.4028,1,1,1,26,0.0
28200,33.8403,-118.1348,1,2,1,24,1.0
28203,33.8983,-118.0758,10,3,1,24,0.0
28211,33.8803,-118.0908,4,4,1,24,0.0
28212,33.7943,-118.2718,2,4,1,25,0.0
28218,33.9323,-118.0598,1,5,1,23,0.0
28221,33.7973,-118.2828,0,5,1,24,0.0
28222,33.9013,-118.4738,11,1,1,24,1.0
28231,33.8483,-118.1028,1,3,1,25,0.0
28238,33.8243,-118.3568,6,2,1,23,0.0
28259,33.9453,-118.4948,4,3,1,24,1.0
28260,33.9093,-118.4768,3,3,1,24,0.0
28263,33.8273,-118.1218,11,4,1,26,0.0
28274,33.8503,-118.1028,6,1,1,25,0.0
28281,33.8343,-118.1068,3,2,1,26,1.0
28282,33.8293,-118.1268,2,2,1,25,0.0
28294,34.0373,-118.0428,4,1,1,22,0.0
28300,33.8943,-118.0828,6,3,1,23,0.0
28307,33.8303,-118.1498,6,4,1,24,1.0
28309,33.9373,-118.4948,5,4,1,24,0.0
28310,33.8143,-118.1758,5,4,1,24,1.0
28311,33.8383,-118.4148,4,4,1,25,0.0
28316,33.8063,-118.3268,2,1,1,24,0.0
28346,33.8243,-118.3898,6,2,1,25,0.0
28349,33.8113,-118.3948,3,2,1,26,0.0
28358,33.8243,-118.1318,1,3,1,25,1.0
28377,34.0213,-118.5028,1,1,1,23,0.0
28390,33.8403,-118.4008,0,3,1,24,0.0
28396,33.7943,-118.2908,0,4,1,25,0.0
28405,33.9073,-118.0628,5,2,1,24,0.0
28417,33.8373,-118.1348,2,4,1,24,1.0
28426,33.8013,-118.1928,1,1,1,25,0.0
28437,33.7973,-118.3128,6,4,1,25,1.0
28440,33.8763,-118.0798,10,1,1,25,0.0
28442,33.8173,-118.1338,4,2,1,26,0.0
28459,33.8833,-118.4648,10,1,1,25,1.0
28460,33.8323,-118.4178,10,1,1,25,0.0
28464,33.8203,-118.1288,6,1,1,26,1.0
28465,33.7943,-118.1978,5,1,1,26,1.0
28466,34.0413,-118.4978,4,1,1,22,1.0
28467,33.8453,-118.4438,7,2,1,26,0.0
28469,33.8353,-118.1068,3,2,1,26,0.0
28472,33.8173,-118.3928,10,3,1,25,0.0
28478,33.8023,-118.2008,1,4,1,25,0.0
28481,33.8523,-118.1218,9,1,1,24,1.0
28482,33.8323,-118.4178,9,1,1,25,1.0
28483,33.8583,-118.4468,7,1,1,25,0.0
28484,33.8323,-118.3958,5,1,1,24,1.0
28486,33.8023,-118.2638,0,1,1,24,0.0
28488,33.8223,-118.1528,8,2,1,25,0.0
28490,33.8273,-118.1288,0,2,1,25,0.0
28500,33.8433,-118.1168,8,4,1,25,0.0
28501,33.8063,-118.2728,2,4,1,23,0.0
28511,33.8383,-118.1068,5,3,1,26,0.0
28513,33.4103,-118.2688,0,3,1,63,0.0
28517,33.7893,-118.1808,2,4,1,27,0.0
28519,33.8063,-118.1758,3,1,1,25,1.0
28520,34.0273,-118.5038,1,1,1,23,0.0
28533,33.8203,-118.1178,4,4,1,27,0.0
28537,33.9393,-118.4868,4,1,1,24,0.0
28554,33.8773,-118.0998,8,4,1,23,0.0
28559,33.7593,-118.3458,0,4,1,29,0.0
28572,33.8283,-118.3858,0,2,1,24,1.0
28583,33.8493,-118.4248,0,4,1,24,0.0
28587,33.7923,-118.1618,10,2,1,27,1.0
28598,33.8573,-118.4468,3,3,1,25,1.0
28599,33.8113,-118.3968,11,4,1,26,1.0
28601,34.0113,-118.0448,10,4,1,22,0.0
28607,33.8633,-118.0938,8,1,1,25,0.0
28609,33.8063,-118.1648,2,1,1,26,0.0
28619,33.7983,-118.1928,5,3,1,25,1.0
28621,33.7763,-118.2438,3,3,1,26,0.0
28625,33.8633,-118.4378,0,3,1,24,0.0
28633,33.7873,-118.1558,2,4,1,28,0.0
28642,33.8193,-118.1268,3,1,1,26,1.0
28644,33.7783,-118.3078,2,1,1,26,0.0
28664,33.8633,-118.0958,9,1,1,25,1.0
28670,33.8053,-118.3648,6,2,1,25,1.0
28675,33.7683,-118.3018,1,2,1,27,0.0
28676,33.8033,-118.1778,7,3,1,25,0.0
28681,33.7153,-118.2698,0,3,1,32,1.0
28688,33.8543,-118.4518,2,4,1,26,1.0
28691,33.8143,-118.1618,11,1,1,25,0.0
28696,34.0443,-118.5018,1,1,1,23,0.0
28707,33.8193,-118.1288,2,3,1,26,0.0
28719,33.8053,-118.1948,1,2,1,25,1.0
28720,33.8173,-118.3918,0,2,1,25,0.0
28742,33.6033,-118.2808,0,2,1,44,0.0
28743,33.9723,-118.5038,8,3,1,24,1.0
28750,33.7983,-118.2578,3,4,1,24,0.0
28753,33.7923,-118.3348,2,4,1,26,0.0
28757,33.7873,-118.3218,7,2,1,26,0.0
28761,33.8393,-118.0968,1,2,1,26,0.0
28762,33.7723,-118.2198,10,3,1,27,1.0
28778,33.8523,-118.4548,3,2,1,26,0.0
28779,33.9733,-118.4938,2,2,1,23,1.0
28789,33.7893,-118.1708,10,4,1,27,1.0
28810,33.8553,-118.4308,8,4,1,24,1.0
28812,33.8003,-118.1638,1,4,1,26,1.0
28819,33.8473,-118.4228,5,2,1,24,0.0
28829,33.8773,-118.4418,8,3,1,23,1.0
28832,33.8913,-118.0808,1,3,1,24,0.0
28834,33.8493,-118.1098,5,4,1,25,0.0
28837,33.8983,-118.4608,1,4,1,24,1.0
28838,33.8083,-118.1618,6,1,1,25,0.0
28843,33.8573,-118.0968,8,2,1,25,0.0
28846,33.8663,-118.4528,5,2,1,25,0.0
28848,34.0293,-118.0358,2,2,1,23,1.0
28854,33.7893,-118.3098,0,3,1,25,0.0
28855,33.7863,-118.2518,6,4,1,25,0.0
28859,33.7973,-118.2608,4,4,1,24,1.0
28860,33.7923,-118.3218,4,4,1,25,0.0
28861,34.0103,-118.0418,2,4,1,23,0.0
28862,33.7903,-118.2578,2,4,1,25,0.0
28865,33.8193,-118.1508,8,1,1,25,0.0
28870,33.7723,-118.2518,2,3,1,27,0.0
28871,33.8583,-118.4598,2,3,1,26,1.0
28873,33.7843,-118.2008,10,4,1,26,0.0
28874,33.8413,-118.4358,4,4,1,26,0.0
28876,33.7673,-118.2698,0,4,1,27,0.0
28886,34.0143,-118.0388,0,2,1,23,1.0
28887,33.8463,-118.4488,11,3,1,26,0.0
28896,33.9503,-118.0368,6,4,1,25,1.0
28913,33.8143,-118.1338,0,2,1,26,0.0
28945,33.7653,-118.1378,0,3,1,30,0.0
28954,33.8113,-118.3818,5,1,1,25,1.0
28961,33.8693,-118.0958,0,1,1,24,1.0
28963,33.9993,-118.5018,6,2,1,23,1.0
28966,33.8633,-118.0748,0,2,1,26,0.0
28970,33.8383,-118.0848,1,3,1,27,1.0
28971,33.8173,-118.1098,0,3,1,27,0.0
28974,33.8503,-118.4468,2,4,1,26,0.0
28975,33.7923,-118.2188,0,4,1,25,0.0
28976,33.7763,-118.2338,0,4,1,27,0.0
28986,33.8333,-118.4338,4,2,1,26,1.0
28989,33.8023,-118.3598,0,2,1,25,0.0
28990,33.8033,-118.3448,9,3,1,25,1.0
28994,33.9073,-118.0498,0,3,1,25,0.0
29002,33.7793,-118.2528,3,4,1,26,0.0
29012,33.8113,-118.1838,4,1,1,24,1.0
29013,33.8363,-118.1298,3,1,1,25,0.0
29028,33.7843,-118.3448,4,4,1,27,0.0
29036,34.0073,-118.0258,0,1,1,24,0.0
29039,33.7833,-118.2458,6,2,1,26,0.0
29046,34.0023,-118.0368,6,4,1,23,1.0
29047,33.8543,-118.4598,6,4,1,26,0.0
29066,33.7983,-118.1478,0,2,1,27,0.0
29070,33.8023,-118.1508,1,3,1,26,0.0
29077,33.7893,-118.1678,2,4,1,27,0.0
29079,33.7893,-118.2748,8,1,1,25,1.0
29080,33.7923,-118.1838,6,1,1,26,0.0
29085,34.0303,-118.0448,4,2,1,22,1.0
29086,33.8613,-118.4328,3,2,1,24,1.0
29088,33.8963,-118.0768,2,2,1,24,0.0
29103,33.8413,-118.4078,5,4,1,24,0.0
29105,33.8133,-118.3488,4,4,1,24,0.0
29106,33.8633,-118.1078,0,4,1,24,0.0
29108,33.8773,-118.4388,9,2,1,23,1.0
29118,33.8413,-118.1238,10,1,1,25,0.0
29122,33.2533,-118.2338,0,1,1,79,0.0
29137,33.3163,-118.4378,0,1,1,74,0.0
29140,33.8303,-118.3818,10,3,1,24,1.0
29145,33.8993,-118.4748,4,3,1,25,1.0
29147,33.8063,-118.2598,2,3,1,23,1.0
29159,33.8003,-118.1368,11,3,1,27,0.0
29165,33.8383,-118.4518,6,4,1,27,0.0
29195,33.8363,-118.1478,9,1,1,24,0.0
29198,33.8493,-118.4218,5,1,1,24,1.0
29207,33.8003,-118.2968,10,3,1,24,0.0
29208,33.8053,-118.2298,7,3,1,24,1.0
29211,33.9203,-118.0668,4,4,1,23,0.0
29216,33.8253,-118.1708,0,4,1,24,1.0
29222,33.8363,-118.3998,4,2,1,24,0.0
29243,33.7843,-118.3038,0,1,1,26,1.0
29252,33.8303,-118.4198,9,3,1,26,1.0
29259,33.8193,-118.4158,1,3,1,26,0.0
29260,33.8173,-118.4198,10,4,1,27,1.0
29261,33.7973,-118.1758,10,4,1,26,0.0
29269,34.0023,-118.5018,2,1,1,23,0.0
29270,33.8023,-118.3808,1,1,1,26,1.0
29278,33.7953,-118.2118,0,3,1,25,0.0
29290,33.9023,-118.0548,0,1,1,25,0.0
29293,33.8303,-118.4268,3,2,1,26,0.0
29295,33.8283,-118.4498,0,2,1,28,0.0
29296,33.8633,-118.4658,11,3,1,26,0.0
29297,33.8613,-118.4568,2,3,1,26,1.0
29299,33.8983,-118.4738,6,4,1,25,0.0
29303,33.8253,-118.1398,1,4,1,25,0.0
29307,33.8713,-118.4548,11,2,1,25,0.0
29310,33.8823,-118.0848,5,2,1,24,1.0
29311,34.0103,-118.0398,5,2,1,23,1.0
29313,33.8963,-118.0638,2,2,1,25,1.0
29314,33.8463,-118.4448,0,2,1,26,0.0
29316,33.7533,-118.2698,9,3,1,29,1.0
29317,33.9263,-118.4988,8,3,1,25,1.0
29319,33.9943,-118.5018,6,3,1,23,0.0
29323,33.8993,-118.4828,2,3,1,25,1.0
29330,33.9183,-118.4828,10,2,1,24,0.0
29333,33.8993,-118.4718,6,2,1,24,1.0
29335,33.8313,-118.4108,3,2,1,25,0.0
